customer_id,name,gender,age,city,segment
3807,Customer_3807,Male,38,Durban,Regular
3808,Customer_3808,Female,19,Bloemfontein,Regular
3809,Customer_3809,Male,39,Pretoria,Regular
3810,Customer_3810,Male,25,Johannesburg,Regular
3811,Customer_3811,Male,40,Cape Town,Premium
3812,Customer_3812,Male,49,Durban,Regular
3813,Customer_3813,Female,25,Bloemfontein,Regular
3814,Customer_3814,Male,21,Bloemfontein,Regular
3815,Customer_3815,Female,47,Pretoria,Regular
3816,Customer_3816,Female,36,Durban,Regular
3817,Customer_3817,Female,40,Pretoria,Regular
3818,Customer_3818,Male,35,Johannesburg,Premium
3819,Customer_3819,Female,46,Johannesburg,Premium
3820,Customer_3820,Male,40,Durban,Regular
3821,Customer_3821,Male,50,Pretoria,Regular
3822,Customer_3822,Female,69,Bloemfontein,Regular
3823,Customer_3823,Male,64,Cape Town,Premium
3824,Customer_3824,Male,35,Pretoria,Regular
3825,Customer_3825,Female,61,Pretoria,Regular
3826,Customer_3826,Male,50,Durban,Regular
3827,Customer_3827,Female,24,Cape Town,Regular
3828,Customer_3828,Male,68,Durban,Regular
3829,Customer_3829,Male,45,Durban,Premium
3830,Customer_3830,Male,18,Durban,Regular
3831,Customer_3831,Male,56,Durban,Regular
3832,Customer_3832,Male,51,Pretoria,Premium
3833,Customer_3833,Female,56,Johannesburg,Premium
3834,Customer_3834,Female,36,Cape Town,Regular
3835,Customer_3835,Female,48,Durban,Regular
3836,Customer_3836,Male,30,Johannesburg,Regular
3837,Customer_3837,Female,41,Bloemfontein,Wholesale
3838,Customer_3838,Female,22,Johannesburg,Regular
3839,Customer_3839,Female,40,Cape Town,Wholesale
3840,Customer_3840,Male,36,Pretoria,Premium
3841,Customer_3841,Female,18,Johannesburg,Regular
3842,Customer_3842,Female,50,Pretoria,Regular
3843,Customer_3843,Male,67,Durban,Regular
3844,Customer_3844,Female,50,Johannesburg,Regular
3845,Customer_3845,Male,49,Bloemfontein,Regular
3846,Customer_3846,Female,45,Johannesburg,Premium
3847,Customer_3847,Female,54,Cape Town,Wholesale
3848,Customer_3848,Female,58,Johannesburg,Regular
3849,Customer_3849,Male,29,Johannesburg,Premium
3850,Customer_3850,Male,26,Pretoria,Regular
3851,Customer_3851,Female,67,Pretoria,Regular
3852,Customer_3852,Male,28,Johannesburg,Regular
3853,Customer_3853,Male,50,Durban,Regular
3854,Customer_3854,Female,36,Pretoria,Wholesale
3855,Customer_3855,Female,59,Pretoria,Premium
3856,Customer_3856,Male,51,Cape Town,Regular
3857,Customer_3857,Male,24,Pretoria,Regular
3858,Customer_3858,Male,48,Cape Town,Regular
3859,Customer_3859,Female,69,Durban,Regular
3860,Customer_3860,Female,19,Bloemfontein,Premium
3861,Customer_3861,Female,36,Johannesburg,Premium
3862,Customer_3862,Female,55,Johannesburg,Regular
3863,Customer_3863,Female,49,Cape Town,Regular
3864,Customer_3864,Female,27,Johannesburg,Regular
3865,Customer_3865,Male,58,Johannesburg,Regular
3866,Customer_3866,Female,25,Pretoria,Regular
3867,Customer_3867,Male,43,Cape Town,Regular
3868,Customer_3868,Female,47,Cape Town,Premium
3869,Customer_3869,Female,28,Cape Town,Premium
3870,Customer_3870,Male,58,Johannesburg,Regular
3871,Customer_3871,Female,37,Cape Town,Regular
3872,Customer_3872,Male,37,Durban,Regular
3873,Customer_3873,Female,26,Johannesburg,Regular
3874,Customer_3874,Male,25,Bloemfontein,Premium
3875,Customer_3875,Female,32,Cape Town,Regular
3876,Customer_3876,Male,51,Bloemfontein,Regular
3877,Customer_3877,Male,41,Johannesburg,Regular
3878,Customer_3878,Male,50,Pretoria,Premium
3879,Customer_3879,Male,58,Durban,Regular
3880,Customer_3880,Male,58,Pretoria,Regular
3881,Customer_3881,Female,62,Durban,Regular
3882,Customer_3882,Male,57,Bloemfontein,Premium
3883,Customer_3883,Male,44,Durban,Wholesale
3884,Customer_3884,Male,38,Pretoria,Regular
3885,Customer_3885,Female,22,Pretoria,Premium
3886,Customer_3886,Female,52,Durban,Wholesale
3887,Customer_3887,Female,38,Cape Town,Wholesale
3888,Customer_3888,Female,21,Johannesburg,Premium
3889,Customer_3889,Male,66,Pretoria,Premium
3890,Customer_3890,Male,65,Cape Town,Regular
3891,Customer_3891,Male,33,Durban,Premium
3892,Customer_3892,Female,48,Johannesburg,Regular
3893,Customer_3893,Female,43,Cape Town,Premium
3894,Customer_3894,Female,69,Durban,Regular
3895,Customer_3895,Male,52,Durban,Premium
3896,Customer_3896,Male,23,Cape Town,Premium
3897,Customer_3897,Male,50,Johannesburg,Regular
3898,Customer_3898,Female,38,Johannesburg,Premium
3899,Customer_3899,Male,33,Durban,Regular
3900,Customer_3900,Female,64,Johannesburg,Premium
3901,Customer_3901,Male,56,Durban,Regular
3902,Customer_3902,Female,51,Durban,Regular
3903,Customer_3903,Female,59,Bloemfontein,Wholesale
3904,Customer_3904,Female,32,Johannesburg,Regular
3905,Customer_3905,Female,23,Johannesburg,Premium
3906,Customer_3906,Female,19,Cape Town,Regular
3907,Customer_3907,Female,41,Cape Town,Regular
3908,Customer_3908,Female,66,Johannesburg,Regular
3909,Customer_3909,Female,45,Pretoria,Regular
3910,Customer_3910,Female,18,Cape Town,Regular
3911,Customer_3911,Female,18,Cape Town,Regular
3912,Customer_3912,Female,45,Johannesburg,Regular
3913,Customer_3913,Female,53,Pretoria,Regular
3914,Customer_3914,Male,37,Johannesburg,Wholesale
3915,Customer_3915,Male,65,Johannesburg,Wholesale
3916,Customer_3916,Female,25,Johannesburg,Regular
3917,Customer_3917,Female,18,Durban,Premium
3918,Customer_3918,Female,43,Pretoria,Regular
3919,Customer_3919,Male,68,Johannesburg,Premium
3920,Customer_3920,Female,60,Johannesburg,Premium
3921,Customer_3921,Female,66,Johannesburg,Wholesale
3922,Customer_3922,Male,42,Durban,Regular
3923,Customer_3923,Female,27,Johannesburg,Premium
3924,Customer_3924,Female,29,Pretoria,Regular
3925,Customer_3925,Male,58,Johannesburg,Wholesale
3926,Customer_3926,Female,24,Johannesburg,Regular
3927,Customer_3927,Female,29,Johannesburg,Regular
3928,Customer_3928,Male,64,Pretoria,Premium
3929,Customer_3929,Male,57,Durban,Premium
3930,Customer_3930,Female,34,Bloemfontein,Regular
3931,Customer_3931,Male,22,Johannesburg,Wholesale
3932,Customer_3932,Male,31,Johannesburg,Regular
3933,Customer_3933,Male,51,Durban,Premium
3934,Customer_3934,Female,65,Cape Town,Regular
3935,Customer_3935,Female,34,Durban,Regular
3936,Customer_3936,Female,52,Cape Town,Regular
3937,Customer_3937,Male,18,Johannesburg,Regular
3938,Customer_3938,Female,67,Johannesburg,Regular
3939,Customer_3939,Male,67,Durban,Regular
3940,Customer_3940,Male,53,Cape Town,Regular
3941,Customer_3941,Male,32,Pretoria,Premium
3942,Customer_3942,Male,36,Johannesburg,Premium
3943,Customer_3943,Female,68,Pretoria,Regular
3944,Customer_3944,Female,59,Cape Town,Regular
3945,Customer_3945,Male,22,Johannesburg,Regular
3946,Customer_3946,Female,36,Bloemfontein,Regular
3947,Customer_3947,Female,60,Cape Town,Premium
3948,Customer_3948,Female,56,Durban,Regular
3949,Customer_3949,Male,22,Durban,Regular
3950,Customer_3950,Female,69,Cape Town,Regular
3951,Customer_3951,Male,29,Pretoria,Regular
3952,Customer_3952,Female,36,Pretoria,Premium
3953,Customer_3953,Male,64,Cape Town,Wholesale
3954,Customer_3954,Female,29,Durban,Regular
3955,Customer_3955,Male,53,Pretoria,Regular
3956,Customer_3956,Male,29,Johannesburg,Premium
3957,Customer_3957,Female,35,Johannesburg,Wholesale
3958,Customer_3958,Female,66,Johannesburg,Regular
3959,Customer_3959,Female,68,Durban,Regular
3960,Customer_3960,Female,65,Pretoria,Regular
3961,Customer_3961,Male,60,Durban,Regular
3962,Customer_3962,Female,51,Johannesburg,Regular
3963,Customer_3963,Male,65,Cape Town,Regular
3964,Customer_3964,Male,50,Pretoria,Regular
3965,Customer_3965,Female,66,Johannesburg,Regular
3966,Customer_3966,Female,35,Pretoria,Premium
3967,Customer_3967,Female,46,Pretoria,Regular
3968,Customer_3968,Female,62,Johannesburg,Regular
3969,Customer_3969,Female,22,Johannesburg,Regular
3970,Customer_3970,Male,42,Cape Town,Regular
3971,Customer_3971,Male,41,Durban,Wholesale
3972,Customer_3972,Female,46,Pretoria,Regular
3973,Customer_3973,Male,55,Durban,Regular
3974,Customer_3974,Male,50,Cape Town,Premium
3975,Customer_3975,Male,27,Johannesburg,Regular
3976,Customer_3976,Female,54,Pretoria,Wholesale
3977,Customer_3977,Male,50,Johannesburg,Regular
3978,Customer_3978,Female,40,Durban,Regular
3979,Customer_3979,Female,28,Johannesburg,Regular
3980,Customer_3980,Male,41,Johannesburg,Regular
3981,Customer_3981,Female,41,Johannesburg,Premium
3982,Customer_3982,Female,24,Johannesburg,Premium
3983,Customer_3983,Female,67,Durban,Regular
3984,Customer_3984,Female,38,Johannesburg,Regular
3985,Customer_3985,Male,37,Bloemfontein,Premium
3986,Customer_3986,Female,27,Cape Town,Wholesale
3987,Customer_3987,Male,42,Cape Town,Regular
3988,Customer_3988,Female,64,Cape Town,Regular
3989,Customer_3989,Female,53,Durban,Regular
3990,Customer_3990,Female,65,Johannesburg,Premium
3991,Customer_3991,Male,64,Bloemfontein,Regular
3992,Customer_3992,Male,32,Cape Town,Regular
3993,Customer_3993,Male,61,Johannesburg,Premium
3994,Customer_3994,Male,57,Durban,Regular
3995,Customer_3995,Male,57,Cape Town,Regular
3996,Customer_3996,Female,67,Johannesburg,Regular
3997,Customer_3997,Male,23,Bloemfontein,Regular
3998,Customer_3998,Female,54,Johannesburg,Regular
3999,Customer_3999,Male,19,Durban,Regular
4000,Customer_4000,Female,29,Bloemfontein,Regular
4001,Customer_4001,Female,21,Johannesburg,Regular
4002,Customer_4002,Female,40,Johannesburg,Premium
4003,Customer_4003,Female,30,Johannesburg,Premium
4004,Customer_4004,Male,34,Johannesburg,Regular
4005,Customer_4005,Female,48,Johannesburg,Regular
4006,Customer_4006,Male,33,Pretoria,Regular
4007,Customer_4007,Male,58,Pretoria,Regular
4008,Customer_4008,Female,43,Durban,Regular
4009,Customer_4009,Female,45,Cape Town,Premium
4010,Customer_4010,Female,18,Pretoria,Regular
4011,Customer_4011,Male,64,Cape Town,Regular
4012,Customer_4012,Male,29,Johannesburg,Regular
4013,Customer_4013,Male,54,Cape Town,Premium
4014,Customer_4014,Male,67,Johannesburg,Regular
4015,Customer_4015,Male,37,Bloemfontein,Premium
4016,Customer_4016,Male,19,Durban,Regular
4017,Customer_4017,Male,53,Durban,Premium
4018,Customer_4018,Female,32,Durban,Premium
4019,Customer_4019,Male,55,Durban,Regular
4020,Customer_4020,Female,39,Johannesburg,Regular
4021,Customer_4021,Male,61,Cape Town,Regular
4022,Customer_4022,Female,67,Pretoria,Regular
4023,Customer_4023,Female,49,Johannesburg,Premium
4024,Customer_4024,Male,37,Bloemfontein,Premium
4025,Customer_4025,Female,53,Cape Town,Premium
4026,Customer_4026,Male,50,Johannesburg,Premium
4027,Customer_4027,Female,32,Cape Town,Regular
4028,Customer_4028,Male,67,Pretoria,Regular
4029,Customer_4029,Female,63,Cape Town,Premium
4030,Customer_4030,Male,20,Durban,Regular
4031,Customer_4031,Male,46,Cape Town,Premium
4032,Customer_4032,Female,64,Durban,Regular
4033,Customer_4033,Male,44,Johannesburg,Regular
4034,Customer_4034,Female,22,Johannesburg,Wholesale
4035,Customer_4035,Male,48,Johannesburg,Regular
4036,Customer_4036,Female,39,Johannesburg,Wholesale
4037,Customer_4037,Male,52,Johannesburg,Wholesale
4038,Customer_4038,Female,24,Durban,Premium
4039,Customer_4039,Female,23,Cape Town,Premium
4040,Customer_4040,Male,43,Johannesburg,Regular
4041,Customer_4041,Male,18,Johannesburg,Premium
4042,Customer_4042,Male,36,Johannesburg,Regular
4043,Customer_4043,Female,24,Cape Town,Regular
4044,Customer_4044,Male,53,Johannesburg,Regular
4045,Customer_4045,Male,29,Cape Town,Regular
4046,Customer_4046,Male,37,Cape Town,Regular
4047,Customer_4047,Male,40,Cape Town,Regular
4048,Customer_4048,Female,42,Durban,Regular
4049,Customer_4049,Female,47,Johannesburg,Premium
4050,Customer_4050,Female,46,Johannesburg,Regular
4051,Customer_4051,Female,48,Johannesburg,Wholesale
4052,Customer_4052,Female,35,Johannesburg,Premium
4053,Customer_4053,Male,58,Johannesburg,Premium
4054,Customer_4054,Male,36,Pretoria,Regular
4055,Customer_4055,Female,21,Johannesburg,Premium
4056,Customer_4056,Female,18,Bloemfontein,Regular
4057,Customer_4057,Female,58,Johannesburg,Premium
4058,Customer_4058,Male,32,Pretoria,Regular
4059,Customer_4059,Male,25,Durban,Premium
4060,Customer_4060,Male,32,Johannesburg,Wholesale
4061,Customer_4061,Female,32,Johannesburg,Regular
4062,Customer_4062,Female,67,Durban,Regular
4063,Customer_4063,Female,56,Pretoria,Premium
4064,Customer_4064,Male,39,Cape Town,Regular
4065,Customer_4065,Female,35,Johannesburg,Premium
4066,Customer_4066,Male,33,Cape Town,Regular
4067,Customer_4067,Male,19,Johannesburg,Regular
4068,Customer_4068,Female,53,Bloemfontein,Wholesale
4069,Customer_4069,Male,37,Durban,Premium
4070,Customer_4070,Male,33,Johannesburg,Premium
4071,Customer_4071,Female,20,Johannesburg,Regular
4072,Customer_4072,Female,47,Johannesburg,Premium
4073,Customer_4073,Male,19,Pretoria,Regular
4074,Customer_4074,Female,52,Bloemfontein,Regular
4075,Customer_4075,Male,43,Johannesburg,Premium
4076,Customer_4076,Female,22,Cape Town,Regular
4077,Customer_4077,Female,19,Bloemfontein,Regular
4078,Customer_4078,Female,68,Johannesburg,Regular
4079,Customer_4079,Female,37,Johannesburg,Premium
4080,Customer_4080,Male,51,Johannesburg,Regular
4081,Customer_4081,Male,51,Johannesburg,Premium
4082,Customer_4082,Male,37,Johannesburg,Regular
4083,Customer_4083,Male,67,Bloemfontein,Premium
4084,Customer_4084,Female,42,Durban,Premium
4085,Customer_4085,Male,37,Johannesburg,Regular
4086,Customer_4086,Male,42,Cape Town,Regular
4087,Customer_4087,Male,31,Durban,Regular
4088,Customer_4088,Female,64,Cape Town,Regular
4089,Customer_4089,Male,61,Johannesburg,Premium
4090,Customer_4090,Female,60,Johannesburg,Regular
4091,Customer_4091,Male,60,Durban,Premium
4092,Customer_4092,Male,56,Johannesburg,Regular
4093,Customer_4093,Female,29,Johannesburg,Regular
4094,Customer_4094,Female,65,Cape Town,Wholesale
4095,Customer_4095,Female,22,Johannesburg,Regular
4096,Customer_4096,Female,19,Bloemfontein,Regular
4097,Customer_4097,Male,33,Durban,Regular
4098,Customer_4098,Male,47,Johannesburg,Regular
4099,Customer_4099,Female,64,Johannesburg,Regular
4100,Customer_4100,Male,60,Durban,Regular
4101,Customer_4101,Female,55,Cape Town,Premium
4102,Customer_4102,Female,62,Pretoria,Regular
4103,Customer_4103,Male,68,Cape Town,Regular
4104,Customer_4104,Female,59,Cape Town,Regular
4105,Customer_4105,Male,41,Bloemfontein,Regular
4106,Customer_4106,Male,68,Cape Town,Premium
4107,Customer_4107,Male,47,Cape Town,Wholesale
4108,Customer_4108,Female,54,Durban,Regular
4109,Customer_4109,Male,56,Pretoria,Premium
4110,Customer_4110,Female,28,Durban,Regular
4111,Customer_4111,Female,31,Durban,Regular
4112,Customer_4112,Female,40,Cape Town,Regular
4113,Customer_4113,Female,33,Cape Town,Regular
4114,Customer_4114,Male,67,Johannesburg,Regular
4115,Customer_4115,Male,38,Durban,Regular
4116,Customer_4116,Male,21,Johannesburg,Regular
4117,Customer_4117,Female,50,Johannesburg,Wholesale
4118,Customer_4118,Female,64,Bloemfontein,Regular
4119,Customer_4119,Female,31,Johannesburg,Regular
4120,Customer_4120,Female,36,Johannesburg,Premium
4121,Customer_4121,Female,22,Johannesburg,Regular
4122,Customer_4122,Male,53,Johannesburg,Regular
4123,Customer_4123,Female,48,Cape Town,Premium
4124,Customer_4124,Female,62,Johannesburg,Wholesale
4125,Customer_4125,Male,35,Johannesburg,Premium
4126,Customer_4126,Female,61,Johannesburg,Premium
4127,Customer_4127,Male,48,Johannesburg,Premium
4128,Customer_4128,Female,47,Johannesburg,Wholesale
4129,Customer_4129,Female,38,Cape Town,Regular
4130,Customer_4130,Female,64,Johannesburg,Regular
4131,Customer_4131,Male,47,Johannesburg,Regular
4132,Customer_4132,Female,58,Pretoria,Regular
4133,Customer_4133,Female,21,Pretoria,Premium
4134,Customer_4134,Male,22,Johannesburg,Premium
4135,Customer_4135,Female,58,Johannesburg,Regular
4136,Customer_4136,Female,62,Cape Town,Regular
4137,Customer_4137,Female,27,Durban,Premium
4138,Customer_4138,Male,44,Bloemfontein,Regular
4139,Customer_4139,Female,33,Cape Town,Premium
4140,Customer_4140,Female,47,Durban,Regular
4141,Customer_4141,Male,30,Pretoria,Regular
4142,Customer_4142,Male,53,Cape Town,Regular
4143,Customer_4143,Female,38,Johannesburg,Regular
4144,Customer_4144,Female,62,Cape Town,Premium
4145,Customer_4145,Female,57,Johannesburg,Wholesale
4146,Customer_4146,Male,62,Johannesburg,Premium
4147,Customer_4147,Male,32,Pretoria,Regular
4148,Customer_4148,Male,37,Johannesburg,Regular
4149,Customer_4149,Male,37,Johannesburg,Premium
4150,Customer_4150,Female,62,Pretoria,Premium
4151,Customer_4151,Female,22,Cape Town,Regular
4152,Customer_4152,Female,49,Johannesburg,Regular
4153,Customer_4153,Male,23,Johannesburg,Premium
4154,Customer_4154,Female,47,Johannesburg,Regular
4155,Customer_4155,Male,43,Johannesburg,Regular
4156,Customer_4156,Male,54,Pretoria,Regular
4157,Customer_4157,Female,30,Johannesburg,Regular
4158,Customer_4158,Female,46,Durban,Premium
4159,Customer_4159,Female,22,Johannesburg,Wholesale
4160,Customer_4160,Male,42,Bloemfontein,Regular
4161,Customer_4161,Female,30,Durban,Regular
4162,Customer_4162,Female,41,Bloemfontein,Regular
4163,Customer_4163,Female,48,Cape Town,Regular
4164,Customer_4164,Male,37,Pretoria,Regular
4165,Customer_4165,Female,25,Pretoria,Regular
4166,Customer_4166,Female,26,Durban,Regular
4167,Customer_4167,Female,38,Johannesburg,Regular
4168,Customer_4168,Male,68,Johannesburg,Regular
4169,Customer_4169,Male,37,Johannesburg,Regular
4170,Customer_4170,Male,32,Johannesburg,Regular
4171,Customer_4171,Male,43,Durban,Regular
4172,Customer_4172,Female,59,Cape Town,Wholesale
4173,Customer_4173,Male,28,Cape Town,Regular
4174,Customer_4174,Male,54,Johannesburg,Regular
4175,Customer_4175,Male,58,Johannesburg,Premium
4176,Customer_4176,Male,28,Johannesburg,Wholesale
4177,Customer_4177,Male,44,Cape Town,Regular
4178,Customer_4178,Female,47,Pretoria,Premium
4179,Customer_4179,Female,36,Johannesburg,Regular
4180,Customer_4180,Male,51,Durban,Regular
4181,Customer_4181,Male,55,Cape Town,Regular
4182,Customer_4182,Male,40,Pretoria,Premium
4183,Customer_4183,Male,18,Johannesburg,Premium
4184,Customer_4184,Female,20,Cape Town,Regular
4185,Customer_4185,Female,20,Johannesburg,Regular
4186,Customer_4186,Female,45,Johannesburg,Premium
4187,Customer_4187,Female,31,Cape Town,Regular
4188,Customer_4188,Male,69,Durban,Regular
4189,Customer_4189,Female,47,Johannesburg,Premium
4190,Customer_4190,Female,22,Johannesburg,Premium
4191,Customer_4191,Female,66,Durban,Premium
4192,Customer_4192,Male,32,Cape Town,Premium
4193,Customer_4193,Female,55,Cape Town,Regular
4194,Customer_4194,Female,31,Pretoria,Premium
4195,Customer_4195,Female,31,Cape Town,Regular
4196,Customer_4196,Male,66,Durban,Regular
4197,Customer_4197,Female,25,Durban,Regular
4198,Customer_4198,Female,25,Pretoria,Regular
4199,Customer_4199,Female,36,Durban,Regular
4200,Customer_4200,Female,49,Johannesburg,Regular
4201,Customer_4201,Female,48,Cape Town,Premium
4202,Customer_4202,Male,46,Bloemfontein,Regular
4203,Customer_4203,Female,58,Johannesburg,Regular
4204,Customer_4204,Male,28,Durban,Wholesale
4205,Customer_4205,Female,62,Pretoria,Regular
4206,Customer_4206,Male,30,Durban,Regular
4207,Customer_4207,Female,44,Cape Town,Regular
4208,Customer_4208,Female,36,Johannesburg,Regular
4209,Customer_4209,Female,43,Cape Town,Regular
4210,Customer_4210,Female,68,Johannesburg,Regular
4211,Customer_4211,Female,54,Bloemfontein,Regular
4212,Customer_4212,Female,65,Durban,Regular
4213,Customer_4213,Male,26,Pretoria,Regular
4214,Customer_4214,Male,45,Cape Town,Regular
4215,Customer_4215,Male,49,Johannesburg,Premium
4216,Customer_4216,Male,69,Johannesburg,Premium
4217,Customer_4217,Female,20,Johannesburg,Regular
4218,Customer_4218,Female,68,Cape Town,Regular
4219,Customer_4219,Female,49,Cape Town,Premium
4220,Customer_4220,Male,22,Cape Town,Regular
4221,Customer_4221,Male,25,Cape Town,Regular
4222,Customer_4222,Female,31,Bloemfontein,Regular
4223,Customer_4223,Female,20,Johannesburg,Premium
4224,Customer_4224,Male,41,Durban,Premium
4225,Customer_4225,Female,30,Johannesburg,Regular
4226,Customer_4226,Female,60,Cape Town,Premium
4227,Customer_4227,Male,46,Johannesburg,Regular
4228,Customer_4228,Female,25,Cape Town,Premium
4229,Customer_4229,Male,68,Johannesburg,Regular
4230,Customer_4230,Female,59,Johannesburg,Regular
4231,Customer_4231,Male,48,Pretoria,Premium
4232,Customer_4232,Male,43,Johannesburg,Regular
4233,Customer_4233,Female,35,Cape Town,Regular
4234,Customer_4234,Male,35,Cape Town,Wholesale
4235,Customer_4235,Female,24,Cape Town,Regular
4236,Customer_4236,Male,65,Durban,Regular
4237,Customer_4237,Male,55,Durban,Regular
4238,Customer_4238,Male,65,Johannesburg,Premium
4239,Customer_4239,Female,33,Johannesburg,Premium
4240,Customer_4240,Female,50,Pretoria,Regular
4241,Customer_4241,Male,68,Cape Town,Premium
4242,Customer_4242,Female,20,Pretoria,Regular
4243,Customer_4243,Female,55,Cape Town,Premium
4244,Customer_4244,Female,21,Durban,Regular
4245,Customer_4245,Female,53,Bloemfontein,Regular
4246,Customer_4246,Female,21,Durban,Wholesale
4247,Customer_4247,Female,59,Cape Town,Regular
4248,Customer_4248,Male,26,Durban,Regular
4249,Customer_4249,Male,57,Cape Town,Regular
4250,Customer_4250,Male,68,Durban,Wholesale
4251,Customer_4251,Male,34,Johannesburg,Regular
4252,Customer_4252,Female,34,Durban,Regular
4253,Customer_4253,Male,50,Johannesburg,Regular
4254,Customer_4254,Male,37,Johannesburg,Regular
4255,Customer_4255,Female,31,Durban,Regular
4256,Customer_4256,Male,39,Johannesburg,Premium
4257,Customer_4257,Male,69,Pretoria,Wholesale
4258,Customer_4258,Male,44,Pretoria,Regular
4259,Customer_4259,Female,60,Bloemfontein,Regular
4260,Customer_4260,Male,20,Durban,Regular
4261,Customer_4261,Male,41,Cape Town,Regular
4262,Customer_4262,Female,47,Cape Town,Premium
4263,Customer_4263,Female,25,Cape Town,Regular
4264,Customer_4264,Female,39,Johannesburg,Regular
4265,Customer_4265,Female,42,Cape Town,Premium
4266,Customer_4266,Male,27,Durban,Regular
4267,Customer_4267,Male,66,Johannesburg,Premium
4268,Customer_4268,Male,46,Johannesburg,Regular
4269,Customer_4269,Male,57,Pretoria,Premium
4270,Customer_4270,Male,18,Johannesburg,Wholesale
4271,Customer_4271,Male,69,Johannesburg,Premium
4272,Customer_4272,Female,38,Johannesburg,Wholesale
4273,Customer_4273,Female,56,Durban,Regular
4274,Customer_4274,Male,41,Durban,Regular
4275,Customer_4275,Female,26,Durban,Regular
4276,Customer_4276,Male,61,Johannesburg,Regular
4277,Customer_4277,Male,43,Durban,Regular
4278,Customer_4278,Female,26,Durban,Regular
4279,Customer_4279,Male,37,Cape Town,Regular
4280,Customer_4280,Male,52,Cape Town,Regular
4281,Customer_4281,Male,53,Durban,Regular
4282,Customer_4282,Female,59,Cape Town,Premium
4283,Customer_4283,Female,53,Durban,Regular
4284,Customer_4284,Male,26,Johannesburg,Regular
4285,Customer_4285,Female,39,Cape Town,Regular
4286,Customer_4286,Female,18,Cape Town,Regular
4287,Customer_4287,Female,22,Cape Town,Premium
4288,Customer_4288,Female,26,Cape Town,Regular
4289,Customer_4289,Male,54,Pretoria,Regular
4290,Customer_4290,Male,55,Pretoria,Premium
4291,Customer_4291,Female,36,Durban,Regular
4292,Customer_4292,Female,25,Durban,Regular
4293,Customer_4293,Female,59,Johannesburg,Regular
4294,Customer_4294,Female,60,Pretoria,Wholesale
4295,Customer_4295,Female,49,Cape Town,Regular
4296,Customer_4296,Female,30,Johannesburg,Regular
4297,Customer_4297,Female,37,Johannesburg,Regular
4298,Customer_4298,Female,53,Johannesburg,Regular
4299,Customer_4299,Female,60,Johannesburg,Regular
4300,Customer_4300,Male,61,Johannesburg,Regular
4301,Customer_4301,Male,54,Johannesburg,Regular
4302,Customer_4302,Female,47,Durban,Wholesale
4303,Customer_4303,Female,27,Johannesburg,Premium
4304,Customer_4304,Female,48,Cape Town,Regular
4305,Customer_4305,Female,42,Pretoria,Premium
4306,Customer_4306,Male,46,Johannesburg,Regular
4307,Customer_4307,Male,41,Pretoria,Regular
4308,Customer_4308,Female,56,Durban,Premium
4309,Customer_4309,Male,38,Cape Town,Premium
4310,Customer_4310,Male,58,Johannesburg,Premium
4311,Customer_4311,Male,26,Johannesburg,Regular
4312,Customer_4312,Male,59,Johannesburg,Wholesale
4313,Customer_4313,Female,59,Johannesburg,Regular
4314,Customer_4314,Male,19,Johannesburg,Premium
4315,Customer_4315,Female,21,Johannesburg,Wholesale
4316,Customer_4316,Male,25,Durban,Regular
4317,Customer_4317,Female,49,Johannesburg,Premium
4318,Customer_4318,Male,31,Pretoria,Regular
4319,Customer_4319,Female,66,Johannesburg,Regular
4320,Customer_4320,Female,30,Pretoria,Regular
4321,Customer_4321,Male,38,Johannesburg,Regular
4322,Customer_4322,Female,41,Durban,Wholesale
4323,Customer_4323,Female,67,Johannesburg,Premium
4324,Customer_4324,Male,35,Durban,Regular
4325,Customer_4325,Male,62,Johannesburg,Premium
4326,Customer_4326,Female,57,Cape Town,Wholesale
4327,Customer_4327,Female,43,Johannesburg,Regular
4328,Customer_4328,Male,49,Cape Town,Wholesale
4329,Customer_4329,Male,61,Johannesburg,Regular
4330,Customer_4330,Female,50,Cape Town,Premium
4331,Customer_4331,Female,69,Johannesburg,Regular
4332,Customer_4332,Female,48,Johannesburg,Regular
4333,Customer_4333,Male,35,Durban,Regular
4334,Customer_4334,Female,52,Bloemfontein,Premium
4335,Customer_4335,Male,29,Cape Town,Regular
4336,Customer_4336,Male,68,Durban,Regular
4337,Customer_4337,Female,42,Cape Town,Regular
4338,Customer_4338,Female,62,Cape Town,Wholesale
4339,Customer_4339,Male,48,Johannesburg,Regular
4340,Customer_4340,Male,27,Johannesburg,Regular
4341,Customer_4341,Female,64,Pretoria,Regular
4342,Customer_4342,Female,69,Cape Town,Regular
4343,Customer_4343,Female,51,Durban,Premium
4344,Customer_4344,Female,68,Cape Town,Premium
4345,Customer_4345,Male,20,Cape Town,Regular
4346,Customer_4346,Female,63,Cape Town,Regular
4347,Customer_4347,Female,56,Cape Town,Premium
4348,Customer_4348,Female,25,Johannesburg,Regular
4349,Customer_4349,Female,49,Cape Town,Premium
4350,Customer_4350,Female,60,Cape Town,Premium
4351,Customer_4351,Male,46,Bloemfontein,Premium
4352,Customer_4352,Male,39,Cape Town,Regular
4353,Customer_4353,Female,37,Durban,Regular
4354,Customer_4354,Male,23,Johannesburg,Wholesale
4355,Customer_4355,Male,60,Johannesburg,Regular
4356,Customer_4356,Female,66,Pretoria,Regular
4357,Customer_4357,Female,46,Durban,Regular
4358,Customer_4358,Male,59,Johannesburg,Premium
