order_item_id,order_id,product_id,quantity,discount
17091,17091,433,4,0.25
17092,17092,378,2,0.0
17093,17093,193,3,0.1
17094,17094,442,5,0.0
17095,17095,457,2,0.0
17096,17096,360,5,0.0
17097,17097,69,3,0.0
17098,17098,102,2,0.0
17099,17099,494,2,0.0
17100,17100,307,7,0.2
17101,17101,276,1,0.0
17102,17102,317,3,0.0
17103,17103,338,4,0.0
17104,17104,131,1,0.0
17105,17105,292,4,0.15
17106,17106,354,2,0.0
17107,17107,424,1,0.0
17108,17108,326,3,0.15
17109,17109,464,1,0.0
17110,17110,198,3,0.0
17111,17111,238,2,0.2
17112,17112,424,1,0.05
17113,17113,404,1,0.0
17114,17114,286,4,0.0
17115,17115,247,3,0.0
17116,17116,208,1,0.0
17117,17117,203,2,0.15
17118,17118,1,1,0.0
17119,17119,296,1,0.0
17120,17120,7,2,0.15
17121,17121,125,2,0.0
17122,17122,463,2,0.0
17123,17123,30,3,0.05
17124,17124,484,4,0.05
17125,17125,189,1,0.0
17126,17126,426,1,0.05
17127,17127,161,3,0.0
17128,17128,486,2,0.1
17129,17129,150,4,0.0
17130,17130,435,6,0.0
17131,17131,467,4,0.0
17132,17132,129,7,0.05
17133,17133,41,7,0.1
17134,17134,130,1,0.1
17135,17135,198,2,0.15
17136,17136,165,1,0.0
17137,17137,11,1,0.0
17138,17138,162,3,0.2
17139,17139,298,1,0.0
17140,17140,174,2,0.1
17141,17141,181,1,0.0
17142,17142,482,1,0.0
17143,17143,304,1,0.0
17144,17144,310,1,0.0
17145,17145,136,7,0.0
17146,17146,71,1,0.0
17147,17147,205,1,0.0
17148,17148,90,3,0.0
17149,17149,197,4,0.1
17150,17150,238,1,0.0
17151,17151,449,2,0.0
17152,17152,493,1,0.0
17153,17153,351,2,0.0
17154,17154,152,6,0.0
17155,17155,162,4,0.0
17156,17156,151,1,0.0
17157,17157,290,2,0.0
17158,17158,463,1,0.0
17159,17159,211,3,0.0
17160,17160,216,3,0.0
17161,17161,85,2,0.2
17162,17162,114,3,0.1
17163,17163,332,2,0.0
17164,17164,416,7,0.0
17165,17165,312,3,0.2
17166,17166,181,4,0.2
17167,17167,291,3,0.15
17168,17168,489,3,0.0
17169,17169,194,1,0.0
17170,17170,177,1,0.0
17171,17171,202,2,0.2
17172,17172,60,4,0.2
17173,17173,4,7,0.0
17174,17174,422,5,0.4
17175,17175,104,2,0.0
17176,17176,375,1,0.0
17177,17177,284,1,0.05
17178,17178,57,6,0.0
17179,17179,343,3,0.15
17180,17180,462,3,0.0
17181,17181,453,8,0.1
17182,17182,484,3,0.1
17183,17183,1,5,0.0
17184,17184,7,1,0.0
17185,17185,76,1,0.0
17186,17186,390,5,0.0
17187,17187,135,4,0.05
17188,17188,399,1,0.0
17189,17189,108,2,0.0
17190,17190,442,7,0.0
17191,17191,405,7,0.0
17192,17192,67,1,0.05
17193,17193,492,1,0.0
17194,17194,475,1,0.0
17195,17195,91,4,0.15
17196,17196,179,4,0.1
17197,17197,147,2,0.0
17198,17198,72,7,0.25
17199,17199,236,3,0.1
17200,17200,327,1,0.0
17201,17201,57,3,0.0
17202,17202,224,9,0.25
17203,17203,27,3,0.0
17204,17204,465,1,0.0
17205,17205,41,7,0.0
17206,17206,488,1,0.1
17207,17207,202,1,0.0
17208,17208,396,1,0.0
17209,17209,432,1,0.0
17210,17210,399,1,0.0
17211,17211,102,4,0.0
17212,17212,253,2,0.05
17213,17213,220,1,0.1
17214,17214,60,1,0.0
17215,17215,384,1,0.0
17216,17216,400,1,0.0
17217,17217,15,1,0.0
17218,17218,437,1,0.1
17219,17219,379,4,0.15
17220,17220,198,5,0.15
17221,17221,16,1,0.0
17222,17222,447,8,0.0
17223,17223,195,6,0.0
17224,17224,112,4,0.25
17225,17225,370,4,0.2
17226,17226,380,3,0.2
17227,17227,260,4,0.1
17228,17228,173,1,0.0
17229,17229,271,2,0.0
17230,17230,219,3,0.0
17231,17231,319,1,0.0
17232,17232,412,2,0.0
17233,17233,26,1,0.0
17234,17234,414,6,0.0
17235,17235,155,2,0.0
17236,17236,488,2,0.0
17237,17237,441,1,0.0
17238,17238,36,1,0.0
17239,17239,110,7,0.3
17240,17240,18,2,0.1
17241,17241,419,6,0.0
17242,17242,485,4,0.0
17243,17243,161,1,0.0
17244,17244,279,1,0.0
17245,17245,41,3,0.1
17246,17246,189,1,0.1
17247,17247,488,2,0.15
17248,17248,126,3,0.0
17249,17249,298,5,0.0
17250,17250,71,1,0.0
17251,17251,71,1,0.0
17252,17252,290,1,0.0
17253,17253,306,2,0.0
17254,17254,243,6,0.15
17255,17255,172,6,0.0
17256,17256,418,2,0.15
17257,17257,186,1,0.0
17258,17258,451,3,0.0
17259,17259,241,3,0.0
17260,17260,167,2,0.0
17261,17261,351,2,0.0
17262,17262,289,8,0.0
17263,17263,126,3,0.0
17264,17264,303,2,0.15
17265,17265,147,4,0.3
17266,17266,258,2,0.0
17267,17267,225,3,0.05
17268,17268,416,6,0.0
17269,17269,177,2,0.0
17270,17270,66,1,0.05
17271,17271,254,4,0.0
17272,17272,432,1,0.05
17273,17273,264,1,0.0
17274,17274,213,2,0.0
17275,17275,489,1,0.0
17276,17276,370,1,0.0
17277,17277,429,3,0.05
17278,17278,313,1,0.0
17279,17279,144,2,0.0
17280,17280,252,5,0.0
17281,17281,51,1,0.05
17282,17282,379,3,0.2
17283,17283,481,2,0.0
17284,17284,280,4,0.0
17285,17285,281,5,0.0
17286,17286,74,1,0.0
17287,17287,466,2,0.0
17288,17288,85,4,0.25
17289,17289,434,3,0.0
17290,17290,106,3,0.1
17291,17291,481,3,0.0
17292,17292,159,5,0.0
17293,17293,456,8,0.0
17294,17294,6,10,0.2
17295,17295,95,3,0.0
17296,17296,70,2,0.15
17297,17297,2,11,0.1
17298,17298,153,4,0.0
17299,17299,451,6,0.3
17300,17300,303,2,0.2
17301,17301,28,3,0.0
17302,17302,96,1,0.0
17303,17303,126,4,0.0
17304,17304,342,5,0.2
17305,17305,230,7,0.15
17306,17306,105,4,0.0
17307,17307,39,4,0.0
17308,17308,405,10,0.0
17309,17309,248,5,0.0
17310,17310,10,1,0.0
17311,17311,110,4,0.0
17312,17312,228,1,0.0
17313,17313,436,2,0.0
17314,17314,69,1,0.05
17315,17315,145,3,0.0
17316,17316,184,2,0.0
17317,17317,183,4,0.0
17318,17318,102,2,0.0
17319,17319,266,7,0.0
17320,17320,343,2,0.0
17321,17321,437,2,0.0
17322,17322,369,8,0.25
17323,17323,213,2,0.15
17324,17324,438,2,0.0
17325,17325,492,3,0.0
17326,17326,348,2,0.0
17327,17327,427,4,0.0
17328,17328,321,4,0.1
17329,17329,61,6,0.0
17330,17330,231,2,0.0
17331,17331,116,4,0.05
17332,17332,448,2,0.0
17333,17333,22,1,0.0
17334,17334,281,6,0.0
17335,17335,366,2,0.0
17336,17336,287,5,0.0
17337,17337,472,8,0.0
17338,17338,379,2,0.1
17339,17339,39,2,0.0
17340,17340,74,1,0.1
17341,17341,476,7,0.0
17342,17342,34,1,0.0
17343,17343,338,5,0.0
17344,17344,197,2,0.0
17345,17345,451,1,0.0
17346,17346,345,2,0.0
17347,17347,11,4,0.2
17348,17348,430,1,0.0
17349,17349,76,1,0.0
17350,17350,120,2,0.0
17351,17351,54,8,0.15
17352,17352,214,2,0.0
17353,17353,373,4,0.1
17354,17354,396,1,0.0
17355,17355,18,4,0.0
17356,17356,351,1,0.0
17357,17357,255,2,0.2
17358,17358,125,2,0.0
17359,17359,203,3,0.0
17360,17360,378,4,0.0
17361,17361,415,3,0.15
17362,17362,452,1,0.0
17363,17363,179,7,0.0
17364,17364,431,6,0.0
17365,17365,480,2,0.0
17366,17366,228,3,0.0
17367,17367,300,10,0.05
17368,17368,218,1,0.0
17369,17369,378,4,0.0
17370,17370,448,2,0.0
17371,17371,254,4,0.15
17372,17372,218,1,0.0
17373,17373,14,2,0.0
17374,17374,312,3,0.1
17375,17375,34,3,0.0
17376,17376,86,1,0.0
17377,17377,320,3,0.0
17378,17378,422,2,0.15
17379,17379,496,2,0.1
17380,17380,157,2,0.15
17381,17381,160,4,0.2
17382,17382,498,2,0.0
17383,17383,19,2,0.0
17384,17384,37,6,0.25
17385,17385,387,5,0.1
17386,17386,60,1,0.0
17387,17387,187,3,0.0
17388,17388,498,6,0.1
17389,17389,310,3,0.1
17390,17390,379,1,0.0
17391,17391,289,8,0.0
17392,17392,413,1,0.0
17393,17393,262,3,0.0
17394,17394,201,4,0.25
17395,17395,53,2,0.05
17396,17396,418,7,0.4
17397,17397,50,5,0.2
17398,17398,41,4,0.0
17399,17399,41,4,0.0
17400,17400,478,1,0.0
17401,17401,26,1,0.0
17402,17402,210,2,0.1
17403,17403,500,4,0.0
17404,17404,431,6,0.0
17405,17405,360,1,0.0
17406,17406,277,3,0.2
17407,17407,128,2,0.0
17408,17408,149,3,0.0
17409,17409,429,3,0.0
17410,17410,165,1,0.05
17411,17411,208,1,0.0
17412,17412,240,2,0.0
17413,17413,143,5,0.25
17414,17414,171,3,0.15
17415,17415,87,1,0.0
17416,17416,322,3,0.0
17417,17417,71,3,0.15
17418,17418,73,3,0.05
17419,17419,488,1,0.0
17420,17420,424,1,0.1
17421,17421,213,1,0.0
17422,17422,132,4,0.15
17423,17423,370,5,0.1
17424,17424,35,9,0.15
17425,17425,85,1,0.0
17426,17426,313,2,0.1
17427,17427,91,1,0.0
17428,17428,276,1,0.0
17429,17429,311,6,0.0
17430,17430,247,2,0.0
17431,17431,160,7,0.4
17432,17432,8,1,0.0
17433,17433,291,4,0.15
17434,17434,376,2,0.0
17435,17435,440,1,0.05
17436,17436,403,3,0.1
17437,17437,479,1,0.1
17438,17438,492,1,0.0
17439,17439,328,3,0.0
17440,17440,189,4,0.15
17441,17441,491,3,0.0
17442,17442,463,1,0.0
17443,17443,222,1,0.0
17444,17444,46,1,0.0
17445,17445,252,1,0.0
17446,17446,54,9,0.0
17447,17447,267,1,0.0
17448,17448,370,3,0.0
17449,17449,238,2,0.0
17450,17450,183,3,0.0
17451,17451,430,8,0.1
17452,17452,1,5,0.0
17453,17453,484,1,0.0
17454,17454,44,4,0.15
17455,17455,271,4,0.0
17456,17456,248,6,0.0
17457,17457,88,1,0.0
17458,17458,480,6,0.0
17459,17459,483,1,0.05
17460,17460,166,2,0.15
17461,17461,296,1,0.0
17462,17462,199,8,0.0
17463,17463,365,3,0.0
17464,17464,198,3,0.0
17465,17465,231,4,0.25
17466,17466,290,2,0.0
17467,17467,174,4,0.0
17468,17468,376,1,0.0
17469,17469,287,2,0.0
17470,17470,143,1,0.0
17471,17471,182,1,0.0
17472,17472,214,3,0.0
17473,17473,484,5,0.0
17474,17474,93,6,0.15
17475,17475,203,4,0.05
17476,17476,27,3,0.05
17477,17477,148,3,0.0
17478,17478,178,7,0.15
17479,17479,428,2,0.15
17480,17480,339,9,0.1
17481,17481,64,11,0.25
17482,17482,189,1,0.0
17483,17483,184,2,0.1
17484,17484,328,2,0.15
17485,17485,141,1,0.0
17486,17486,486,1,0.0
17487,17487,354,1,0.0
17488,17488,278,2,0.0
17489,17489,355,5,0.05
17490,17490,144,4,0.0
17491,17491,135,3,0.05
17492,17492,492,1,0.05
17493,17493,91,3,0.0
17494,17494,267,2,0.0
17495,17495,493,3,0.0
17496,17496,430,4,0.0
17497,17497,67,3,0.0
17498,17498,23,5,0.0
17499,17499,495,5,0.0
17500,17500,38,2,0.0
17501,17501,358,2,0.0
17502,17502,478,3,0.05
17503,17503,357,2,0.1
17504,17504,382,1,0.0
17505,17505,42,2,0.15
17506,17506,186,2,0.0
17507,17507,301,4,0.0
17508,17508,485,6,0.0
17509,17509,17,4,0.0
17510,17510,434,3,0.15
17511,17511,52,1,0.0
17512,17512,231,2,0.0
17513,17513,315,1,0.1
17514,17514,270,1,0.0
17515,17515,95,7,0.0
17516,17516,320,6,0.2
17517,17517,235,1,0.0
17518,17518,409,1,0.0
17519,17519,387,5,0.0
17520,17520,456,4,0.0
17521,17521,120,3,0.15
17522,17522,222,3,0.25
17523,17523,270,1,0.05
17524,17524,406,3,0.0
17525,17525,227,1,0.0
17526,17526,105,2,0.0
17527,17527,59,5,0.2
17528,17528,236,1,0.0
17529,17529,291,2,0.0
17530,17530,54,3,0.0
17531,17531,20,7,0.0
17532,17532,244,2,0.2
17533,17533,238,1,0.0
17534,17534,402,1,0.0
17535,17535,269,6,0.2
17536,17536,381,2,0.05
17537,17537,200,1,0.0
17538,17538,24,3,0.15
17539,17539,134,2,0.05
17540,17540,199,6,0.0
17541,17541,139,5,0.2
17542,17542,432,5,0.05
17543,17543,161,3,0.1
17544,17544,180,4,0.4
17545,17545,102,5,0.0
17546,17546,494,5,0.0
17547,17547,73,2,0.0
17548,17548,410,1,0.0
17549,17549,294,7,0.15
17550,17550,225,2,0.0
17551,17551,422,4,0.0
17552,17552,482,2,0.0
17553,17553,299,2,0.0
17554,17554,484,3,0.0
17555,17555,210,2,0.1
17556,17556,303,3,0.15
17557,17557,202,1,0.0
17558,17558,270,2,0.0
17559,17559,412,2,0.05
17560,17560,448,4,0.15
17561,17561,227,2,0.0
17562,17562,253,5,0.15
17563,17563,289,5,0.0
17564,17564,496,4,0.0
17565,17565,185,2,0.0
17566,17566,478,1,0.0
17567,17567,452,3,0.1
17568,17568,397,1,0.05
17569,17569,315,1,0.0
17570,17570,448,3,0.0
17571,17571,394,6,0.2
17572,17572,469,3,0.25
17573,17573,18,1,0.0
17574,17574,324,1,0.0
17575,17575,347,1,0.1
17576,17576,127,1,0.0
17577,17577,306,1,0.0
17578,17578,353,2,0.0
17579,17579,483,3,0.0
17580,17580,392,1,0.0
17581,17581,302,3,0.0
17582,17582,412,4,0.2
17583,17583,245,2,0.0
17584,17584,195,2,0.05
17585,17585,45,1,0.05
17586,17586,327,2,0.0
17587,17587,317,6,0.0
17588,17588,443,5,0.4
17589,17589,271,2,0.15
17590,17590,383,2,0.0
17591,17591,488,2,0.0
17592,17592,431,4,0.0
17593,17593,225,1,0.1
17594,17594,400,1,0.0
17595,17595,71,5,0.15
17596,17596,92,6,0.0
17597,17597,143,2,0.0
17598,17598,116,6,0.2
17599,17599,398,2,0.0
17600,17600,23,5,0.0
17601,17601,319,3,0.0
17602,17602,11,1,0.0
17603,17603,344,6,0.3
17604,17604,496,7,0.0
17605,17605,356,1,0.1
17606,17606,259,3,0.25
17607,17607,363,5,0.0
17608,17608,198,3,0.0
17609,17609,97,6,0.0
17610,17610,356,3,0.0
17611,17611,114,2,0.0
17612,17612,26,1,0.0
17613,17613,161,1,0.0
17614,17614,277,1,0.0
17615,17615,375,1,0.0
17616,17616,315,7,0.3
17617,17617,328,3,0.2
17618,17618,89,1,0.0
17619,17619,474,3,0.2
17620,17620,158,3,0.05
17621,17621,7,1,0.0
17622,17622,312,5,0.15
17623,17623,34,1,0.0
17624,17624,179,6,0.0
17625,17625,12,2,0.0
17626,17626,78,7,0.0
17627,17627,225,1,0.0
17628,17628,128,5,0.3
17629,17629,275,7,0.0
17630,17630,420,1,0.0
17631,17631,166,5,0.0
17632,17632,52,2,0.1
17633,17633,383,1,0.0
17634,17634,194,1,0.0
17635,17635,382,1,0.0
17636,17636,123,1,0.0
17637,17637,390,2,0.0
17638,17638,162,3,0.0
17639,17639,54,1,0.0
17640,17640,74,6,0.3
17641,17641,37,3,0.0
17642,17642,70,1,0.05
17643,17643,50,4,0.05
17644,17644,202,1,0.0
17645,17645,392,3,0.1
17646,17646,102,3,0.0
17647,17647,315,3,0.0
17648,17648,410,3,0.15
17649,17649,351,4,0.4
17650,17650,111,7,0.05
17651,17651,117,1,0.0
17652,17652,12,4,0.0
17653,17653,347,3,0.2
17654,17654,22,1,0.0
17655,17655,53,4,0.3
17656,17656,248,6,0.1
17657,17657,108,3,0.0
17658,17658,476,7,0.0
17659,17659,362,1,0.0
17660,17660,241,2,0.15
17661,17661,478,1,0.0
17662,17662,228,1,0.0
17663,17663,475,2,0.0
17664,17664,301,2,0.0
17665,17665,300,6,0.0
17666,17666,274,2,0.05
17667,17667,98,5,0.0
17668,17668,368,2,0.0
17669,17669,28,1,0.0
17670,17670,432,5,0.25
17671,17671,496,8,0.0
17672,17672,173,1,0.0
17673,17673,271,4,0.15
17674,17674,173,2,0.0
17675,17675,59,4,0.0
17676,17676,394,1,0.0
17677,17677,366,7,0.25
17678,17678,208,4,0.2
17679,17679,160,2,0.0
17680,17680,272,2,0.0
17681,17681,122,1,0.05
17682,17682,133,5,0.15
17683,17683,186,1,0.0
17684,17684,343,1,0.0
17685,17685,224,2,0.0
17686,17686,174,7,0.3
17687,17687,373,5,0.05
17688,17688,409,1,0.0
17689,17689,172,5,0.15
17690,17690,382,1,0.05
17691,17691,190,5,0.05
17692,17692,257,1,0.0
17693,17693,310,1,0.0
17694,17694,295,4,0.0
17695,17695,117,2,0.0
17696,17696,369,2,0.0
17697,17697,347,2,0.0
17698,17698,423,3,0.05
17699,17699,218,3,0.0
17700,17700,422,4,0.0
17701,17701,29,7,0.0
17702,17702,247,1,0.05
17703,17703,390,7,0.15
17704,17704,379,1,0.1
17705,17705,70,3,0.0
17706,17706,286,1,0.0
17707,17707,353,6,0.0
17708,17708,254,3,0.0
17709,17709,73,1,0.05
17710,17710,221,3,0.15
17711,17711,125,1,0.0
17712,17712,164,8,0.0
17713,17713,402,2,0.0
17714,17714,117,3,0.0
17715,17715,473,5,0.0
17716,17716,403,4,0.0
17717,17717,20,4,0.0
17718,17718,124,4,0.1
17719,17719,187,2,0.0
17720,17720,240,1,0.0
17721,17721,343,1,0.0
17722,17722,486,1,0.0
17723,17723,443,2,0.15
17724,17724,338,6,0.0
17725,17725,196,2,0.0
17726,17726,438,1,0.0
17727,17727,244,5,0.2
17728,17728,40,3,0.1
17729,17729,372,1,0.0
17730,17730,308,2,0.0
17731,17731,446,4,0.2
17732,17732,266,3,0.0
17733,17733,320,1,0.0
17734,17734,71,2,0.0
17735,17735,6,8,0.0
17736,17736,34,3,0.0
17737,17737,180,5,0.15
17738,17738,304,4,0.0
17739,17739,457,2,0.0
17740,17740,437,1,0.05
17741,17741,26,1,0.05
17742,17742,115,5,0.05
17743,17743,350,3,0.0
17744,17744,282,9,0.0
17745,17745,195,3,0.0
17746,17746,148,1,0.0
17747,17747,355,11,0.25
17748,17748,174,9,0.25
17749,17749,187,5,0.0
17750,17750,92,3,0.0
17751,17751,432,5,0.15
17752,17752,324,1,0.0
17753,17753,16,2,0.0
17754,17754,70,1,0.0
17755,17755,250,2,0.0
17756,17756,42,1,0.0
17757,17757,300,4,0.0
17758,17758,119,1,0.0
17759,17759,280,2,0.05
17760,17760,310,2,0.1
17761,17761,232,7,0.0
17762,17762,305,8,0.0
17763,17763,76,1,0.0
17764,17764,206,8,0.0
17765,17765,215,2,0.0
17766,17766,496,7,0.0
17767,17767,55,7,0.0
17768,17768,456,7,0.0
17769,17769,377,1,0.0
17770,17770,391,1,0.0
17771,17771,23,4,0.0
17772,17772,213,1,0.0
17773,17773,221,5,0.0
17774,17774,185,4,0.0
17775,17775,51,1,0.0
17776,17776,137,2,0.0
17777,17777,418,1,0.0
17778,17778,326,5,0.0
17779,17779,424,1,0.0
17780,17780,346,5,0.0
17781,17781,468,1,0.05
17782,17782,301,8,0.0
17783,17783,230,8,0.15
17784,17784,432,5,0.0
17785,17785,343,6,0.15
17786,17786,365,2,0.15
17787,17787,266,7,0.0
17788,17788,165,1,0.0
17789,17789,340,4,0.0
17790,17790,393,3,0.0
17791,17791,175,2,0.0
17792,17792,134,2,0.0
17793,17793,498,7,0.0
17794,17794,408,2,0.05
17795,17795,90,1,0.1
17796,17796,334,4,0.0
17797,17797,363,3,0.0
17798,17798,150,2,0.0
17799,17799,186,1,0.0
17800,17800,146,7,0.2
17801,17801,410,3,0.0
17802,17802,488,4,0.25
17803,17803,276,1,0.1
17804,17804,177,1,0.0
17805,17805,211,6,0.2
17806,17806,247,4,0.2
17807,17807,260,3,0.15
17808,17808,119,5,0.0
17809,17809,301,6,0.0
17810,17810,224,6,0.0
17811,17811,61,6,0.0
17812,17812,41,6,0.05
17813,17813,138,1,0.1
17814,17814,7,2,0.0
17815,17815,466,7,0.2
17816,17816,368,2,0.0
17817,17817,73,1,0.0
17818,17818,320,9,0.0
17819,17819,48,2,0.05
17820,17820,488,1,0.0
17821,17821,170,2,0.0
17822,17822,295,4,0.0
17823,17823,399,3,0.15
17824,17824,11,2,0.0
17825,17825,134,1,0.0
17826,17826,213,1,0.0
17827,17827,410,6,0.0
17828,17828,399,3,0.0
17829,17829,437,2,0.0
17830,17830,39,2,0.0
17831,17831,171,1,0.05
17832,17832,296,1,0.0
17833,17833,494,7,0.0
17834,17834,420,2,0.0
17835,17835,62,6,0.0
17836,17836,9,2,0.0
17837,17837,407,8,0.1
17838,17838,58,5,0.15
17839,17839,356,1,0.0
17840,17840,175,1,0.0
17841,17841,172,6,0.0
17842,17842,184,1,0.0
17843,17843,466,2,0.2
17844,17844,350,1,0.0
17845,17845,398,4,0.0
17846,17846,147,5,0.25
17847,17847,427,1,0.0
17848,17848,150,2,0.0
17849,17849,368,3,0.15
17850,17850,421,2,0.0
17851,17851,184,1,0.0
17852,17852,161,2,0.1
17853,17853,440,1,0.0
17854,17854,171,2,0.0
17855,17855,397,3,0.0
17856,17856,464,1,0.1
17857,17857,423,3,0.0
17858,17858,86,1,0.0
17859,17859,354,13,0.4
17860,17860,72,1,0.0
17861,17861,69,5,0.25
17862,17862,366,5,0.25
17863,17863,138,2,0.05
17864,17864,354,6,0.0
17865,17865,31,5,0.1
17866,17866,280,2,0.0
17867,17867,32,2,0.2
17868,17868,270,1,0.0
17869,17869,368,2,0.0
17870,17870,156,1,0.0
17871,17871,217,1,0.0
17872,17872,199,7,0.0
17873,17873,499,1,0.0
17874,17874,372,5,0.3
17875,17875,367,2,0.0
17876,17876,436,4,0.0
17877,17877,16,1,0.0
17878,17878,188,5,0.0
17879,17879,379,1,0.05
17880,17880,35,3,0.0
17881,17881,486,1,0.05
17882,17882,273,6,0.0
17883,17883,395,1,0.0
17884,17884,26,5,0.25
17885,17885,336,1,0.0
17886,17886,424,1,0.0
17887,17887,266,8,0.25
17888,17888,480,3,0.0
17889,17889,286,5,0.25
17890,17890,200,2,0.0
17891,17891,157,3,0.1
17892,17892,456,5,0.25
17893,17893,392,2,0.0
17894,17894,17,3,0.0
17895,17895,210,7,0.0
17896,17896,313,2,0.0
17897,17897,24,1,0.0
17898,17898,97,5,0.0
17899,17899,245,4,0.1
17900,17900,326,9,0.1
17901,17901,412,3,0.0
17902,17902,157,7,0.0
17903,17903,90,1,0.0
17904,17904,483,3,0.0
17905,17905,28,2,0.0
17906,17906,399,1,0.0
17907,17907,455,2,0.0
17908,17908,409,3,0.0
17909,17909,82,1,0.0
17910,17910,345,2,0.0
17911,17911,117,1,0.0
17912,17912,463,3,0.0
17913,17913,425,5,0.0
17914,17914,321,1,0.0
17915,17915,388,1,0.1
17916,17916,60,1,0.05
17917,17917,432,6,0.3
17918,17918,201,1,0.0
17919,17919,294,4,0.1
17920,17920,72,1,0.0
17921,17921,392,2,0.1
17922,17922,381,1,0.0
17923,17923,311,5,0.0
17924,17924,320,7,0.0
17925,17925,176,6,0.0
17926,17926,358,2,0.2
17927,17927,282,6,0.0
17928,17928,7,1,0.1
17929,17929,478,1,0.0
17930,17930,250,4,0.1
17931,17931,367,3,0.0
17932,17932,19,4,0.15
17933,17933,283,3,0.0
17934,17934,314,2,0.0
17935,17935,255,2,0.0
17936,17936,193,8,0.0
17937,17937,156,5,0.2
17938,17938,70,1,0.0
17939,17939,260,1,0.0
17940,17940,495,6,0.0
17941,17941,40,4,0.0
17942,17942,69,1,0.0
17943,17943,177,1,0.0
17944,17944,302,3,0.15
17945,17945,474,1,0.0
17946,17946,420,1,0.0
17947,17947,369,3,0.25
17948,17948,327,3,0.0
17949,17949,323,3,0.0
17950,17950,179,6,0.0
17951,17951,458,2,0.1
17952,17952,112,4,0.1
17953,17953,258,7,0.0
17954,17954,201,2,0.0
17955,17955,64,4,0.1
17956,17956,476,2,0.1
17957,17957,241,3,0.2
17958,17958,392,3,0.2
17959,17959,226,1,0.0
17960,17960,300,5,0.0
17961,17961,203,2,0.15
17962,17962,4,7,0.0
17963,17963,3,3,0.0
17964,17964,135,5,0.0
17965,17965,42,2,0.15
17966,17966,409,1,0.0
17967,17967,80,8,0.05
17968,17968,449,1,0.0
17969,17969,485,3,0.2
17970,17970,497,3,0.0
17971,17971,304,4,0.0
17972,17972,47,3,0.0
17973,17973,472,3,0.0
17974,17974,154,3,0.0
17975,17975,342,1,0.0
17976,17976,311,8,0.0
17977,17977,411,4,0.15
17978,17978,84,3,0.05
17979,17979,500,2,0.0
17980,17980,460,3,0.05
17981,17981,132,1,0.0
17982,17982,166,1,0.0
17983,17983,499,3,0.05
17984,17984,378,2,0.0
17985,17985,262,5,0.0
17986,17986,301,11,0.0
17987,17987,18,2,0.0
17988,17988,284,5,0.0
17989,17989,191,4,0.0
17990,17990,69,4,0.0
17991,17991,204,4,0.0
17992,17992,437,1,0.0
17993,17993,349,2,0.0
17994,17994,466,1,0.0
17995,17995,13,2,0.0
17996,17996,321,6,0.25
17997,17997,106,2,0.1
17998,17998,138,4,0.0
17999,17999,404,2,0.1
18000,18000,300,6,0.0
18001,18001,17,1,0.0
18002,18002,350,1,0.0
18003,18003,206,6,0.1
18004,18004,436,6,0.0
18005,18005,342,5,0.05
18006,18006,71,3,0.0
18007,18007,351,2,0.0
18008,18008,163,1,0.0
18009,18009,41,8,0.15
18010,18010,99,1,0.0
18011,18011,396,4,0.2
18012,18012,324,1,0.0
18013,18013,24,1,0.05
18014,18014,362,6,0.0
18015,18015,245,3,0.2
18016,18016,185,3,0.0
18017,18017,390,4,0.0
18018,18018,32,7,0.0
18019,18019,114,1,0.0
18020,18020,198,2,0.15
18021,18021,400,2,0.0
18022,18022,452,1,0.0
18023,18023,34,1,0.0
18024,18024,340,3,0.2
18025,18025,106,6,0.0
18026,18026,314,2,0.1
18027,18027,105,3,0.15
18028,18028,8,4,0.1
18029,18029,402,3,0.0
18030,18030,342,1,0.0
18031,18031,162,1,0.0
18032,18032,106,8,0.0
18033,18033,146,8,0.0
18034,18034,111,5,0.0
18035,18035,425,7,0.0
18036,18036,409,2,0.0
18037,18037,260,1,0.05
18038,18038,419,8,0.0
18039,18039,419,5,0.05
18040,18040,380,3,0.0
18041,18041,139,10,0.25
18042,18042,397,5,0.2
18043,18043,72,1,0.0
18044,18044,8,1,0.05
18045,18045,229,2,0.15
18046,18046,325,2,0.1
18047,18047,250,2,0.1
18048,18048,316,5,0.0
18049,18049,358,1,0.1
18050,18050,441,1,0.0
18051,18051,445,8,0.0
18052,18052,470,4,0.15
18053,18053,98,8,0.0
18054,18054,347,5,0.1
18055,18055,358,1,0.0
18056,18056,331,4,0.0
18057,18057,214,1,0.0
18058,18058,420,1,0.0
18059,18059,281,8,0.1
18060,18060,186,1,0.0
18061,18061,205,2,0.1
18062,18062,8,1,0.0
18063,18063,58,2,0.15
18064,18064,364,10,0.0
18065,18065,35,3,0.0
18066,18066,256,1,0.1
18067,18067,271,2,0.0
18068,18068,253,5,0.2
18069,18069,472,1,0.0
18070,18070,384,1,0.0
18071,18071,364,3,0.0
18072,18072,109,7,0.0
18073,18073,361,1,0.0
18074,18074,472,3,0.15
18075,18075,238,2,0.0
18076,18076,128,3,0.0
18077,18077,293,2,0.15
18078,18078,17,1,0.0
18079,18079,274,8,0.0
18080,18080,131,2,0.0
18081,18081,204,7,0.2
18082,18082,358,1,0.0
18083,18083,255,7,0.2
18084,18084,35,10,0.2
18085,18085,337,4,0.0
18086,18086,407,3,0.05
18087,18087,391,4,0.2
18088,18088,257,3,0.4
