order_id,customer_id,order_date,region,store_id,payment_method
16587,4259,2024-01-28,North,43,Cash
16588,4896,2023-11-09,West,36,Card
16589,4276,2024-07-29,South,4,Card
16590,1543,2024-11-10,North,34,Card
16591,2900,2023-03-24,East,7,Cash
16592,1012,2023-11-28,East,24,Cash
16593,3257,2023-03-10,East,9,Cash
16594,3065,2024-01-23,North,20,Card
16595,3577,2024-07-06,South,28,Online
16596,2293,2023-05-28,North,16,Card
16597,1139,2023-09-23,West,17,Card
16598,3191,2024-08-01,North,4,Card
16599,56,2023-02-04,East,40,Online
16600,3192,2024-09-19,East,45,Cash
16601,1960,2024-11-26,South,42,Card
16602,2130,2023-04-29,East,49,Online
16603,238,2023-11-23,North,32,Online
16604,389,2024-09-29,South,15,Card
16605,685,2024-11-22,South,16,Card
16606,187,2024-05-15,North,37,Online
16607,2411,2024-11-29,East,15,Online
16608,3235,2024-12-01,North,8,Cash
16609,3389,2023-02-23,East,36,Online
16610,2935,2024-05-01,East,23,Card
16611,4372,2024-11-09,North,6,Online
16612,3970,2023-03-26,North,27,Cash
16613,4573,2024-12-14,North,46,Card
16614,1576,2023-12-06,West,40,Card
16615,1260,2023-10-20,South,33,Card
16616,545,2024-09-10,West,36,Cash
16617,330,2023-06-22,West,1,Online
16618,2170,2024-08-03,North,43,Card
16619,3007,2024-04-05,South,17,Cash
16620,2524,2024-01-13,East,38,Card
16621,4223,2024-03-26,East,36,Card
16622,1773,2024-09-20,South,27,Card
16623,1957,2024-09-22,South,46,Card
16624,2073,2024-02-28,West,34,Cash
16625,2397,2023-05-10,South,35,Card
16626,2816,2023-12-14,South,41,Card
16627,4342,2023-02-13,North,38,Card
16628,257,2024-04-26,South,1,Cash
16629,4886,2023-07-08,West,19,Online
16630,4835,2023-11-27,West,6,Card
16631,4815,2024-02-20,South,44,Online
16632,3957,2023-01-16,East,42,Online
16633,1278,2023-12-22,West,45,Online
16634,4210,2023-02-23,North,37,Online
16635,4374,2023-09-17,North,45,Card
16636,398,2023-11-11,East,30,Card
16637,2366,2024-08-05,West,15,Online
16638,1778,2024-01-06,South,29,Card
16639,3955,2024-12-27,West,3,Online
16640,4439,2024-07-28,South,7,Online
16641,340,2023-05-28,South,7,Card
16642,1297,2023-12-05,East,32,Card
16643,893,2023-11-06,South,15,Online
16644,717,2023-11-08,West,47,Card
16645,643,2024-11-25,West,25,Cash
16646,4081,2024-05-19,West,32,Online
16647,3329,2023-10-30,South,46,Online
16648,3651,2024-06-30,South,20,Online
16649,732,2023-05-07,North,22,Online
16650,3044,2023-09-26,East,41,Cash
16651,2872,2024-06-20,North,14,Cash
16652,4943,2023-10-28,South,32,Online
16653,1072,2023-08-06,West,38,Online
16654,2247,2023-02-16,South,9,Card
16655,1921,2024-07-20,North,42,Card
16656,124,2023-05-24,South,8,Online
16657,75,2023-04-12,East,5,Card
16658,157,2023-06-20,North,6,Online
16659,3084,2024-11-09,East,43,Cash
16660,4039,2023-03-19,East,44,Online
16661,3980,2023-04-05,East,33,Card
16662,83,2023-11-20,North,36,Card
16663,3066,2023-08-09,North,19,Card
16664,2234,2024-06-24,West,21,Card
16665,1785,2023-02-26,North,43,Online
16666,4169,2024-04-06,East,45,Card
16667,1878,2024-05-04,South,19,Card
16668,2315,2024-12-03,East,25,Card
16669,2915,2023-07-27,North,5,Card
16670,3373,2023-09-17,South,31,Online
16671,2702,2023-08-30,East,13,Card
16672,34,2023-02-11,South,34,Online
16673,4806,2023-07-08,South,42,Card
16674,405,2024-07-31,West,40,Card
16675,1925,2023-12-31,South,2,Online
16676,882,2023-12-05,South,8,Online
16677,2882,2023-03-26,West,23,Card
16678,1598,2024-06-21,West,20,Cash
16679,1246,2023-07-12,West,20,Card
16680,2825,2023-12-23,West,21,Cash
16681,1279,2024-09-01,East,41,Card
16682,2949,2024-07-29,North,46,Online
16683,1095,2023-05-07,North,6,Online
16684,4812,2024-05-27,West,46,Card
16685,1075,2024-11-06,North,16,Cash
16686,1528,2023-07-04,South,32,Online
16687,3200,2024-09-30,North,42,Online
16688,1604,2023-11-09,North,29,Online
16689,2786,2023-06-28,West,9,Card
16690,2954,2024-11-29,West,8,Online
16691,932,2024-03-24,West,32,Card
16692,4614,2023-12-08,West,6,Card
16693,2139,2024-04-25,East,2,Card
16694,3401,2024-04-04,North,38,Online
16695,4037,2023-08-22,West,34,Card
16696,445,2024-11-15,South,14,Card
16697,4042,2024-07-22,North,47,Cash
16698,4593,2024-11-05,North,7,Cash
16699,3604,2024-04-12,South,11,Card
16700,245,2023-06-07,North,17,Card
16701,805,2024-08-29,East,44,Cash
16702,932,2023-03-29,North,33,Online
16703,3117,2023-12-11,East,13,Online
16704,25,2023-09-05,West,44,Cash
16705,74,2023-02-16,East,24,Online
16706,4071,2024-09-27,North,47,Card
16707,3163,2024-10-26,North,36,Card
16708,4188,2024-11-18,South,40,Card
16709,2795,2024-12-05,West,3,Online
16710,3487,2024-09-12,South,29,Cash
16711,4781,2024-11-04,South,44,Card
16712,1066,2024-09-28,West,21,Online
16713,3996,2023-01-07,North,21,Card
16714,3759,2023-11-23,South,35,Online
16715,4216,2023-10-16,South,47,Online
16716,2096,2024-06-12,East,2,Online
16717,3574,2024-12-13,East,4,Cash
16718,473,2023-02-28,South,5,Online
16719,3191,2023-01-31,South,4,Cash
16720,52,2024-05-03,East,29,Online
16721,2184,2023-12-27,North,20,Online
16722,2217,2023-06-30,West,6,Cash
16723,1824,2024-11-15,South,5,Card
16724,4456,2023-12-18,South,20,Card
16725,68,2024-07-02,South,39,Card
16726,1174,2023-04-16,West,33,Card
16727,4317,2023-09-15,West,5,Online
16728,2314,2024-02-23,North,11,Card
16729,1650,2024-07-11,West,37,Card
16730,3940,2023-11-17,South,16,Card
16731,1679,2024-02-07,West,41,Card
16732,2623,2024-05-15,South,49,Online
16733,666,2024-11-28,South,30,Online
16734,4863,2023-01-18,East,2,Online
16735,1910,2024-12-01,North,29,Card
16736,188,2024-12-23,East,1,Online
16737,3368,2024-05-20,South,11,Online
16738,4788,2024-05-31,South,23,Card
16739,2650,2023-09-27,South,31,Cash
16740,335,2024-09-27,East,9,Cash
16741,4834,2023-07-24,South,39,Online
16742,2385,2023-04-05,East,35,Card
16743,356,2024-07-01,South,3,Card
16744,4328,2024-10-17,North,11,Card
16745,796,2024-12-17,West,48,Online
16746,814,2023-10-02,South,19,Online
16747,2167,2024-12-01,South,2,Card
16748,2251,2023-11-12,East,16,Card
16749,2059,2024-12-29,East,3,Card
16750,4394,2023-12-10,North,29,Cash
16751,1221,2023-12-17,East,28,Card
16752,2381,2024-07-10,North,25,Online
16753,1400,2024-11-30,West,6,Online
16754,2164,2024-11-10,West,3,Card
16755,2710,2024-09-21,South,41,Card
16756,4789,2024-09-22,East,39,Card
16757,3895,2023-04-27,East,32,Online
16758,2974,2024-07-06,West,7,Card
16759,1154,2024-12-04,North,8,Online
16760,4159,2023-12-12,West,33,Cash
16761,2578,2023-10-09,East,13,Online
16762,3069,2023-05-07,South,1,Card
16763,236,2024-09-12,East,40,Card
16764,3644,2023-04-18,South,21,Card
16765,1797,2023-11-28,East,35,Online
16766,3474,2024-12-03,South,38,Online
16767,1391,2024-10-10,East,29,Card
16768,3132,2024-04-22,West,36,Online
16769,4978,2024-05-30,South,18,Card
16770,3229,2024-08-03,West,31,Card
16771,2922,2024-12-18,North,13,Card
16772,3828,2024-05-09,North,30,Cash
16773,4039,2024-06-17,West,40,Online
16774,121,2023-10-23,West,6,Online
16775,2050,2024-11-28,West,8,Cash
16776,3914,2024-01-18,North,49,Cash
16777,4470,2024-09-14,South,44,Card
16778,3371,2024-11-11,East,49,Card
16779,4042,2024-11-23,South,35,Card
16780,1924,2023-10-04,East,19,Card
16781,3817,2023-07-13,East,20,Online
16782,1777,2023-12-24,West,4,Card
16783,4657,2024-09-24,West,26,Online
16784,1539,2023-05-20,East,30,Online
16785,804,2023-02-16,East,41,Cash
16786,3270,2024-11-13,South,39,Card
16787,1755,2023-03-08,South,16,Cash
16788,47,2024-12-07,West,16,Card
16789,3684,2023-05-27,East,34,Card
16790,2535,2023-06-01,East,24,Online
16791,2940,2023-11-04,South,39,Card
16792,2900,2024-08-14,South,9,Cash
16793,1237,2024-01-19,East,11,Card
16794,1008,2024-09-17,West,30,Online
16795,2139,2023-11-07,East,48,Cash
16796,3185,2023-03-25,East,6,Cash
16797,374,2024-03-20,North,43,Online
16798,1287,2023-12-01,West,48,Card
16799,4474,2023-05-08,West,22,Cash
16800,4770,2024-11-07,West,20,Card
16801,3117,2024-03-13,East,15,Card
16802,3977,2024-10-28,North,18,Card
16803,174,2023-01-15,South,36,Cash
16804,4398,2023-07-07,North,42,Card
16805,4982,2024-10-30,North,33,Online
16806,3835,2024-04-08,South,46,Online
16807,2774,2024-05-20,West,39,Card
16808,693,2023-12-16,East,19,Card
16809,3030,2024-09-12,South,31,Card
16810,874,2024-11-27,North,25,Online
16811,758,2023-12-31,East,41,Cash
16812,2107,2024-11-16,North,49,Card
16813,1566,2024-03-12,East,45,Cash
16814,3524,2024-01-18,West,26,Card
16815,967,2024-07-19,North,40,Card
16816,1164,2023-06-27,South,1,Cash
16817,385,2023-12-22,East,8,Card
16818,2796,2023-07-12,South,48,Cash
16819,1057,2023-05-05,East,4,Card
16820,3443,2024-10-30,South,40,Cash
16821,1670,2023-03-11,South,45,Online
16822,4028,2023-12-28,West,3,Card
16823,6,2024-12-19,North,37,Online
16824,4787,2024-08-16,West,27,Online
16825,1642,2024-11-06,East,41,Card
16826,3830,2024-08-21,West,5,Online
16827,4881,2024-01-08,North,41,Card
16828,886,2024-04-03,East,23,Cash
16829,161,2023-12-22,East,2,Card
16830,4179,2024-10-30,North,40,Cash
16831,3913,2023-10-04,South,15,Cash
16832,2603,2024-03-03,North,24,Online
16833,4108,2024-01-03,North,22,Card
16834,1554,2024-10-31,South,2,Online
16835,4670,2023-03-19,East,15,Online
16836,2538,2023-03-22,North,39,Cash
16837,2710,2023-05-25,South,17,Online
16838,2958,2023-07-28,North,31,Card
16839,2665,2024-03-22,East,7,Card
16840,3235,2024-10-31,East,34,Card
16841,319,2024-03-23,East,2,Card
16842,2157,2023-12-06,South,27,Online
16843,2554,2024-09-06,East,45,Cash
16844,4340,2024-01-12,South,41,Cash
16845,901,2023-09-05,South,21,Card
16846,3399,2024-11-05,South,25,Cash
16847,749,2023-12-23,South,1,Online
16848,4873,2023-11-17,North,2,Card
16849,2412,2024-12-13,South,4,Card
16850,4245,2023-11-24,North,26,Card
16851,1141,2023-10-10,South,44,Card
16852,238,2024-07-08,East,10,Cash
16853,4826,2024-03-02,East,10,Card
16854,2533,2023-09-10,North,18,Card
16855,1755,2024-12-14,East,17,Cash
16856,4810,2023-02-23,East,11,Card
16857,3119,2024-11-11,North,24,Online
16858,1488,2024-06-27,South,23,Online
16859,3195,2023-03-24,North,12,Cash
16860,246,2023-06-28,South,19,Cash
16861,2329,2024-06-20,East,3,Card
16862,1557,2023-04-29,West,22,Card
16863,2223,2024-02-24,West,29,Card
16864,305,2023-12-18,North,43,Card
16865,793,2024-10-17,North,23,Card
16866,4428,2023-07-30,West,49,Card
16867,2038,2023-05-31,East,23,Online
16868,2717,2024-04-06,East,5,Card
16869,4647,2024-01-07,East,35,Online
16870,4003,2023-06-29,East,17,Online
16871,1054,2023-12-31,East,2,Online
16872,783,2024-05-07,West,23,Card
16873,234,2023-06-18,North,26,Card
16874,2432,2024-11-05,West,24,Card
16875,4489,2024-10-22,South,14,Card
16876,1752,2024-11-30,South,7,Card
16877,3210,2023-01-29,West,33,Card
16878,4206,2023-09-30,East,27,Online
16879,1352,2023-11-29,East,14,Card
16880,1095,2023-04-04,South,18,Online
16881,185,2023-11-26,East,26,Online
16882,2793,2023-12-01,East,15,Card
16883,2730,2024-12-10,North,18,Card
16884,314,2024-02-27,East,36,Cash
16885,3094,2024-11-17,West,25,Card
16886,3958,2024-10-02,North,44,Online
16887,927,2023-10-09,South,9,Cash
16888,3122,2023-09-27,East,38,Cash
16889,2109,2023-08-04,West,19,Card
16890,2356,2024-09-16,West,25,Card
16891,4171,2024-04-24,South,13,Online
16892,1442,2024-01-28,South,8,Card
16893,3353,2023-11-25,South,27,Cash
16894,3147,2024-11-10,North,18,Card
16895,609,2023-12-14,North,36,Online
16896,1021,2023-12-20,South,17,Card
16897,241,2024-02-12,North,5,Card
16898,1603,2023-06-17,South,39,Cash
16899,2405,2023-09-28,North,10,Online
16900,1415,2023-05-25,West,49,Online
16901,2077,2024-12-19,West,49,Cash
16902,1447,2024-02-16,North,6,Card
16903,9,2023-05-19,West,8,Cash
16904,3517,2024-12-24,South,14,Card
16905,2278,2023-10-11,North,9,Cash
16906,1852,2024-05-02,South,11,Card
16907,779,2023-09-30,South,40,Card
16908,1699,2023-04-02,East,11,Online
16909,3255,2024-02-27,East,3,Online
16910,3272,2024-07-20,North,28,Cash
16911,2613,2024-07-13,West,1,Online
16912,3893,2023-10-14,South,40,Online
16913,4318,2024-03-22,North,41,Card
16914,1867,2024-11-28,South,29,Card
16915,927,2024-12-18,East,10,Cash
16916,3043,2024-09-13,South,40,Card
16917,4226,2024-06-10,North,48,Online
16918,3841,2024-11-15,North,32,Online
16919,4696,2023-05-25,East,2,Online
16920,3971,2024-02-06,West,9,Card
16921,1073,2024-12-30,East,24,Online
16922,4631,2024-12-13,West,19,Card
16923,2484,2024-02-10,East,32,Cash
16924,2299,2023-04-09,East,49,Card
16925,2972,2023-11-20,South,26,Cash
16926,4401,2024-04-29,West,45,Online
16927,1643,2024-05-13,North,31,Card
16928,4043,2024-11-27,East,40,Cash
16929,3474,2024-07-17,East,29,Card
16930,4472,2023-06-01,South,39,Card
16931,3639,2024-04-12,North,47,Card
16932,4467,2024-02-17,South,28,Cash
16933,4251,2023-12-26,East,30,Cash
16934,3633,2024-04-13,South,42,Card
16935,3278,2024-09-16,South,4,Card
16936,3940,2023-07-01,North,1,Card
16937,3500,2024-11-26,North,39,Online
16938,1445,2023-12-25,North,33,Online
16939,88,2023-12-25,North,40,Online
16940,3186,2024-11-28,East,13,Card
16941,2929,2023-06-18,East,34,Card
16942,320,2023-12-22,West,36,Card
16943,4869,2023-01-24,East,20,Online
16944,2450,2024-09-25,East,30,Card
16945,384,2024-01-08,North,14,Online
16946,1097,2024-11-27,North,10,Cash
16947,2521,2024-12-21,South,27,Cash
16948,194,2023-06-02,South,3,Card
16949,2845,2024-08-08,North,37,Online
16950,795,2023-10-15,East,4,Card
16951,2723,2024-01-30,West,27,Card
16952,2842,2024-04-24,West,7,Cash
16953,91,2023-03-27,East,30,Card
16954,4173,2024-12-04,West,41,Card
16955,3460,2023-07-18,West,2,Card
16956,2469,2023-12-14,East,34,Card
16957,1658,2024-12-11,South,6,Online
16958,346,2023-08-10,East,11,Cash
16959,3882,2024-08-08,South,1,Cash
16960,3874,2023-11-14,West,21,Card
16961,650,2023-12-26,North,5,Cash
16962,2707,2024-08-13,East,21,Card
16963,1913,2024-02-25,North,34,Card
16964,3686,2023-10-30,West,15,Card
16965,4862,2024-09-02,South,18,Online
16966,3261,2023-02-25,East,1,Card
16967,1483,2024-07-30,South,36,Cash
16968,476,2023-01-04,North,6,Card
16969,3264,2024-11-24,South,40,Cash
16970,2136,2024-10-29,West,10,Card
16971,4254,2023-03-30,West,17,Cash
16972,282,2024-07-01,East,17,Card
16973,2211,2023-05-12,West,46,Online
16974,901,2023-04-04,North,45,Card
16975,4427,2024-11-10,East,16,Card
16976,3370,2024-07-21,South,30,Card
16977,2488,2024-08-05,South,40,Card
16978,1414,2023-12-24,North,20,Cash
16979,2584,2024-10-15,East,27,Card
16980,650,2024-12-14,South,25,Cash
16981,3292,2024-12-20,East,18,Online
16982,2922,2024-02-11,West,45,Card
16983,3022,2023-10-22,North,1,Card
16984,4079,2024-04-28,South,25,Online
16985,2928,2023-02-11,North,39,Cash
16986,3977,2023-12-17,East,42,Cash
16987,3263,2023-04-28,South,41,Online
16988,409,2024-10-05,West,30,Online
16989,3376,2023-11-13,West,40,Online
16990,578,2023-09-24,West,25,Cash
16991,3608,2023-01-31,South,18,Card
16992,603,2023-12-25,South,44,Card
16993,4070,2024-04-04,West,6,Card
16994,988,2024-12-30,South,13,Card
16995,2316,2023-10-15,South,11,Cash
16996,3119,2023-08-27,West,49,Card
16997,1588,2024-02-09,West,22,Cash
16998,3167,2023-10-09,North,27,Cash
16999,40,2024-09-18,East,26,Online
17000,1351,2023-01-06,North,11,Card
17001,2454,2023-07-03,South,40,Card
17002,3283,2024-04-02,West,38,Cash
17003,2365,2023-02-22,North,19,Cash
17004,1107,2024-04-16,South,36,Cash
17005,630,2024-01-25,West,47,Card
17006,4635,2023-09-03,South,17,Card
17007,3986,2023-01-29,South,20,Online
17008,492,2023-03-04,West,42,Card
17009,4680,2023-03-15,South,40,Card
17010,1483,2023-05-12,West,30,Card
17011,2444,2024-11-15,South,23,Online
17012,1862,2023-11-12,North,35,Card
17013,1148,2024-09-25,East,38,Card
17014,4742,2024-06-23,East,27,Cash
17015,2562,2024-12-17,West,6,Card
17016,829,2024-11-16,West,32,Card
17017,2205,2023-12-17,East,34,Card
17018,2881,2024-03-01,South,15,Card
17019,3466,2023-08-24,South,10,Card
17020,1290,2024-06-08,North,37,Cash
17021,3392,2024-07-27,North,25,Card
17022,2576,2023-12-29,West,41,Online
17023,3155,2023-11-23,East,46,Cash
17024,890,2023-01-06,West,44,Cash
17025,1612,2023-11-23,East,35,Online
17026,4477,2024-05-03,East,43,Cash
17027,186,2024-08-05,East,5,Online
17028,4006,2024-12-30,North,6,Card
17029,2227,2024-07-22,North,14,Online
17030,4016,2023-07-30,North,12,Card
17031,2674,2024-09-02,South,22,Card
17032,3764,2023-05-22,South,41,Card
17033,2155,2023-11-13,East,18,Card
17034,3103,2023-12-07,East,35,Online
17035,3844,2023-12-19,South,9,Cash
17036,1645,2024-11-09,North,15,Card
17037,42,2023-12-28,South,21,Online
17038,2912,2024-05-26,West,9,Card
17039,3952,2024-11-30,West,32,Online
17040,4944,2023-03-04,North,45,Online
17041,2309,2023-01-15,East,42,Online
17042,4767,2024-02-07,North,25,Card
17043,1281,2024-01-10,North,3,Card
17044,220,2023-11-10,South,3,Cash
17045,4010,2024-08-19,North,32,Online
17046,3808,2023-12-23,East,49,Cash
17047,1630,2024-04-22,East,13,Card
17048,290,2024-03-07,South,48,Cash
17049,2514,2024-08-02,North,32,Online
17050,2446,2024-11-29,East,32,Online
17051,454,2023-12-10,South,43,Online
17052,2047,2024-02-09,North,17,Cash
17053,2723,2024-06-20,East,24,Card
17054,4099,2024-10-21,North,17,Cash
17055,3876,2024-02-09,North,40,Online
17056,849,2023-05-21,North,30,Card
17057,4825,2024-05-18,South,22,Cash
17058,2469,2024-12-19,East,11,Online
17059,1429,2024-12-27,South,15,Online
17060,2316,2023-02-17,South,22,Card
17061,2616,2024-12-25,South,35,Card
17062,4752,2023-11-28,East,33,Card
17063,2219,2023-11-23,South,49,Online
17064,3240,2024-04-19,West,3,Card
17065,875,2024-07-24,North,26,Card
17066,335,2023-10-31,North,36,Card
17067,1179,2024-09-14,East,48,Online
17068,630,2024-08-19,East,17,Card
17069,910,2024-05-04,North,2,Online
17070,3071,2024-04-01,South,27,Card
17071,4079,2024-06-29,North,24,Online
17072,1980,2024-02-29,South,40,Card
17073,3396,2023-12-30,East,26,Online
17074,3300,2024-01-29,North,4,Card
17075,3021,2024-09-10,North,40,Online
17076,1321,2024-12-22,North,1,Online
17077,4609,2024-06-17,South,9,Cash
17078,4683,2024-09-02,South,16,Cash
17079,2909,2023-08-19,North,36,Card
17080,2191,2023-10-14,East,39,Card
17081,2242,2024-12-11,South,10,Card
17082,3505,2024-01-02,South,11,Card
17083,1303,2024-11-10,West,22,Cash
17084,3300,2023-01-19,East,29,Card
17085,1965,2024-12-15,East,32,Online
17086,417,2024-07-04,West,39,Online
17087,3273,2024-08-10,West,1,Card
17088,2738,2023-11-11,North,48,Online
17089,2646,2024-11-28,West,48,Card
17090,805,2024-06-07,East,14,Cash
17091,1953,2024-12-17,South,6,Card
17092,3398,2023-12-19,West,44,Card
17093,4406,2023-09-11,North,41,Card
17094,2576,2024-03-16,West,47,Online
17095,4793,2023-04-05,South,2,Cash
17096,3749,2023-12-29,South,29,Card
17097,3351,2023-01-03,North,21,Card
17098,2701,2023-09-16,South,1,Card
17099,3549,2024-02-04,West,48,Card
17100,519,2024-04-30,North,31,Card
17101,4031,2023-10-05,North,45,Card
17102,2879,2024-10-23,North,16,Online
17103,103,2023-10-29,South,25,Card
17104,4238,2024-08-16,South,21,Online
17105,2451,2023-12-15,West,13,Online
17106,4866,2023-08-29,West,36,Card
17107,4258,2023-09-14,South,18,Card
17108,3550,2023-08-01,East,19,Online
17109,1700,2023-05-29,West,21,Card
17110,1434,2024-12-11,North,35,Online
17111,1343,2024-11-23,North,40,Online
17112,4484,2023-02-05,West,21,Online
17113,4101,2024-07-03,East,43,Card
17114,375,2023-08-04,South,19,Card
17115,1395,2024-12-17,South,17,Online
17116,3874,2024-02-16,South,20,Card
17117,924,2023-05-26,North,9,Card
17118,1731,2024-09-21,South,10,Cash
17119,4073,2024-05-25,North,4,Online
17120,3911,2024-10-19,North,12,Cash
17121,3979,2024-01-24,South,22,Card
17122,1437,2024-02-19,West,27,Card
17123,4615,2024-10-01,North,15,Card
17124,924,2024-08-24,South,43,Online
17125,1546,2023-08-08,West,3,Cash
17126,3814,2023-01-16,East,25,Card
17127,2259,2024-12-28,South,25,Cash
17128,4543,2023-06-19,South,6,Online
17129,1325,2024-04-28,West,4,Online
17130,2330,2024-01-10,North,26,Card
17131,368,2024-04-06,West,28,Card
17132,2089,2023-06-06,South,45,Card
17133,1774,2024-12-04,West,14,Card
17134,3714,2023-09-05,North,5,Card
17135,3942,2024-06-08,East,2,Online
17136,1921,2024-07-26,West,48,Online
17137,3094,2023-10-18,North,41,Card
17138,153,2023-04-06,West,46,Card
17139,4029,2023-07-31,East,37,Online
17140,1071,2024-09-10,South,10,Card
17141,3791,2024-05-21,North,49,Card
17142,4099,2023-03-09,South,8,Card
17143,1060,2023-07-01,West,43,Online
17144,4092,2023-01-25,East,46,Cash
17145,1442,2024-02-17,East,27,Online
17146,2249,2023-04-09,South,10,Cash
17147,601,2024-04-11,West,13,Cash
17148,836,2024-03-26,East,16,Card
17149,2329,2024-09-12,North,48,Card
17150,767,2024-03-21,East,49,Cash
17151,400,2023-11-25,West,39,Online
17152,329,2024-02-24,South,44,Online
17153,1613,2024-10-03,North,14,Cash
17154,4428,2024-11-07,North,35,Cash
17155,4246,2024-07-18,North,21,Cash
17156,3011,2023-01-10,North,22,Online
17157,1609,2024-09-14,South,47,Card
17158,362,2023-11-04,West,3,Card
17159,4191,2024-10-06,East,37,Online
17160,3462,2024-10-29,South,14,Cash
17161,2130,2023-11-10,North,7,Card
17162,2461,2024-12-19,North,3,Online
17163,4109,2023-09-13,West,36,Card
17164,4713,2023-11-27,South,25,Card
17165,4262,2024-06-25,West,11,Card
17166,661,2024-12-15,South,19,Card
17167,516,2024-08-21,South,33,Card
17168,720,2024-06-13,North,44,Online
17169,1470,2023-09-19,South,15,Online
17170,1174,2023-08-01,North,32,Card
17171,4667,2024-12-21,West,37,Card
17172,1175,2024-11-18,West,33,Card
17173,4209,2024-11-23,South,40,Cash
17174,1942,2024-11-03,South,40,Card
17175,1398,2024-12-03,East,47,Card
17176,3212,2024-01-30,North,48,Card
17177,3474,2023-07-09,South,32,Online
17178,2755,2024-11-09,West,36,Card
17179,4335,2024-12-11,East,46,Card
17180,4609,2023-02-05,East,25,Card
17181,3604,2023-12-02,South,17,Online
17182,1430,2024-11-30,East,33,Online
17183,27,2023-02-20,North,34,Cash
17184,4688,2023-07-27,South,14,Card
17185,2228,2023-10-01,West,41,Card
17186,3966,2023-07-17,West,45,Card
17187,1774,2023-12-08,North,49,Card
17188,1092,2024-07-13,West,9,Online
17189,747,2023-10-27,South,39,Online
17190,4441,2023-06-22,North,18,Card
17191,2100,2023-08-31,West,30,Online
17192,2853,2024-05-25,East,16,Cash
17193,693,2024-11-13,South,12,Card
17194,3793,2024-02-11,West,25,Card
17195,2383,2023-10-04,West,25,Cash
17196,405,2024-04-14,South,19,Cash
17197,4743,2023-01-06,South,12,Card
17198,2123,2024-12-25,North,33,Card
17199,1585,2023-12-10,North,25,Online
17200,743,2024-05-15,South,34,Card
17201,3839,2024-09-12,North,11,Online
17202,4752,2023-11-23,North,32,Card
17203,3983,2023-12-11,South,40,Cash
17204,4047,2023-11-23,East,7,Cash
17205,3685,2023-10-27,South,40,Online
17206,450,2023-10-24,East,6,Card
17207,2151,2023-07-27,South,38,Online
17208,1116,2024-11-19,West,22,Cash
17209,3429,2024-10-24,South,5,Online
17210,2194,2023-06-16,West,11,Card
17211,2167,2023-07-15,East,8,Card
17212,1300,2024-01-26,South,11,Card
17213,3419,2023-11-19,South,29,Card
17214,2713,2024-03-30,North,19,Card
17215,4989,2024-01-16,West,2,Online
17216,2410,2023-11-20,North,39,Card
17217,236,2023-05-29,South,2,Card
17218,3335,2024-03-04,East,31,Card
17219,4513,2024-12-29,West,11,Online
17220,744,2024-12-24,North,40,Card
17221,1006,2024-07-05,South,13,Card
17222,1851,2023-10-12,West,38,Card
17223,3604,2023-12-31,South,21,Card
17224,4366,2024-12-24,North,24,Card
17225,4870,2024-11-27,South,40,Card
17226,2229,2024-01-14,North,35,Card
17227,1289,2024-12-14,South,42,Card
17228,4583,2024-10-15,South,20,Card
17229,4486,2024-04-19,East,32,Online
17230,4045,2023-03-24,North,39,Online
17231,4219,2024-09-13,South,21,Card
17232,4133,2023-02-19,West,12,Online
17233,710,2023-07-31,North,15,Cash
17234,2965,2023-05-29,South,21,Online
17235,92,2024-07-27,South,36,Online
17236,3025,2024-03-22,East,46,Cash
17237,1751,2023-01-09,East,45,Card
17238,3670,2023-03-19,West,10,Online
17239,594,2023-11-12,West,2,Card
17240,886,2023-11-03,South,12,Online
17241,3053,2023-12-27,North,39,Card
17242,1778,2024-11-11,North,22,Card
17243,4438,2023-08-19,North,42,Online
17244,134,2024-05-28,North,46,Cash
17245,4308,2024-04-19,South,6,Card
17246,585,2023-03-15,North,29,Cash
17247,357,2023-01-29,East,5,Card
17248,3355,2024-09-09,East,23,Online
17249,1701,2023-08-20,North,46,Online
17250,3682,2024-08-26,North,25,Card
17251,2469,2024-08-28,South,23,Card
17252,1756,2024-10-18,West,26,Card
17253,888,2023-07-30,East,39,Card
17254,2563,2023-06-07,East,9,Card
17255,1242,2023-12-24,East,16,Card
17256,3833,2024-09-05,East,34,Online
17257,2900,2024-09-21,North,1,Card
17258,3588,2024-12-13,East,4,Card
17259,2726,2023-02-24,West,3,Card
17260,2280,2023-02-28,North,2,Card
17261,989,2023-07-26,North,49,Cash
17262,2860,2023-05-17,West,15,Card
17263,1650,2024-02-15,North,41,Online
17264,2421,2024-08-01,West,37,Online
17265,529,2023-11-23,South,29,Online
17266,1272,2023-04-04,East,12,Online
17267,4174,2024-12-22,East,8,Cash
17268,4137,2024-11-17,East,2,Cash
17269,4386,2024-04-27,West,24,Online
17270,1524,2023-09-28,East,10,Card
17271,711,2023-07-30,South,1,Card
17272,4919,2024-06-08,West,10,Card
17273,5,2024-01-07,East,40,Cash
17274,4757,2023-01-16,South,9,Cash
17275,1567,2023-12-30,South,45,Cash
17276,4763,2023-07-26,East,6,Card
17277,3373,2023-12-22,South,36,Cash
17278,3330,2024-07-26,South,21,Online
17279,1186,2024-09-15,East,22,Online
17280,3347,2023-10-04,North,33,Card
17281,1148,2023-09-16,East,38,Online
17282,3067,2023-11-20,North,40,Card
17283,3121,2024-02-11,South,3,Cash
17284,3071,2024-05-16,South,19,Online
